05-02-2019 15:33:32.183 [main] INFO  o.a.camel.spring.SpringCamelContext.doStartOrResumeRouteConsumers - Route: route1 started and consuming from: direct://input
05-02-2019 15:33:32.184 [main] INFO  o.a.camel.spring.SpringCamelContext.start - Total 1 routes, of which 1 are started
05-02-2019 15:33:32.186 [main] INFO  o.a.camel.spring.SpringCamelContext.start - Apache Camel 2.20.1 (CamelContext: camel-1) started in 0.488 seconds
05-02-2019 15:33:32.233 [main] INFO  c.l.route.SimpleCamelRouteMockTest.setUp - ********************************************************************************
05-02-2019 15:33:32.234 [main] INFO  c.l.route.SimpleCamelRouteMockTest.setUp - Testing: testMoveFileMock(com.learncamel.route.SimpleCamelRouteMockTest)
05-02-2019 15:33:32.234 [main] INFO  c.l.route.SimpleCamelRouteMockTest.setUp - ********************************************************************************
05-02-2019 15:33:32.262 [main] INFO  route1.log - Timer Invoked and the bodyDEV Environment
05-02-2019 15:33:32.275 [main] INFO  route1.log - mock env flow and the body is operator,numberOne,numberTwo,result
ADD,1,100,100,200
ADD,2,200,100,100
05-02-2019 15:33:32.278 [main] INFO  o.a.c.component.mock.MockEndpoint.assertIsSatisfied - Asserting: mock://output is satisfied
05-02-2019 15:33:32.278 [main] INFO  c.l.route.SimpleCamelRouteMockTest.tearDown - ********************************************************************************
05-02-2019 15:33:32.279 [main] INFO  c.l.route.SimpleCamelRouteMockTest.tearDown - Testing done: testMoveFileMock(com.learncamel.route.SimpleCamelRouteMockTest)
05-02-2019 15:33:32.279 [main] INFO  c.l.route.SimpleCamelRouteMockTest.tearDown - Took: 0.035 seconds (35 millis)
05-02-2019 15:33:32.280 [main] INFO  c.l.route.SimpleCamelRouteMockTest.tearDown - ********************************************************************************
05-02-2019 15:33:32.281 [main] INFO  o.a.camel.spring.SpringCamelContext.doStop - Apache Camel 2.20.1 (CamelContext: camel-1) is shutting down
05-02-2019 15:33:32.282 [main] INFO  o.a.c.impl.DefaultShutdownStrategy.doShutdown - Starting to graceful shutdown 1 routes (timeout 10 seconds)
05-02-2019 15:33:32.291 [Camel (camel-1) thread #1 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy.run - Route: route1 shutdown complete, was consuming from: direct://input
05-02-2019 15:33:32.292 [main] INFO  o.a.c.impl.DefaultShutdownStrategy.doShutdown - Graceful shutdown of 1 routes completed in 0 seconds
05-02-2019 15:33:32.330 [main] INFO  o.a.camel.spring.SpringCamelContext.doStop - Apache Camel 2.20.1 (CamelContext: camel-1) uptime 0.633 seconds
05-02-2019 15:33:32.331 [main] INFO  o.a.camel.spring.SpringCamelContext.doStop - Apache Camel 2.20.1 (CamelContext: camel-1) is shutdown in 0.050 seconds
05-02-2019 15:33:32.346 [main] INFO  o.s.w.c.s.GenericWebApplicationContext.doClose - Closing org.springframework.web.context.support.GenericWebApplicationContext@5a37d3ed: startup date [Tue Feb 05 15:33:25 COT 2019]; root of context hierarchy
05-02-2019 15:33:32.352 [main] INFO  o.s.c.s.DefaultLifecycleProcessor.stop - Stopping beans in phase 2147483647
05-02-2019 15:33:32.357 [main] INFO  c.l.route.SimpleCamelRouteMockTest.afterTestMethod - ********************************************************************************
05-02-2019 15:33:32.357 [main] INFO  c.l.route.SimpleCamelRouteMockTest.afterTestMethod - Testing done: testMoveFileMock(com.learncamel.route.SimpleCamelRouteMockTest)
